# date	host	sha	workload	level	ms
# 2026-08-02 7225fb647 MEASUREMENT BASIS CHANGED — do not compare rows across this line. Everything recorded BEFORE it is a subprocess poll wakeup (0.5/1.5/3.5/7.5/15.5/31.5/63.5/113.5/163.5... ms), not a process exit; sub-second rows are clock artefact to within ~50 ms. See bug-t-bench-sub-second-timings-quantized-to-50ms.
2026-07-17T07:50:51Z	borg	609c8a6c4da6	nbody	fpc	113.9
2026-07-17T07:50:51Z	borg	609c8a6c4da6	fib	-O0	317.0
2026-07-17T07:50:51Z	borg	609c8a6c4da6	fib	-O2	214.2
2026-07-17T07:50:51Z	borg	609c8a6c4da6	fib	-O3	269.1
2026-07-17T07:50:51Z	borg	609c8a6c4da6	fib	fpc	166.2
2026-07-17T07:50:51Z	borg	609c8a6c4da6	selfcompile	-O0	8646.1
2026-07-17T07:50:51Z	borg	609c8a6c4da6	selfcompile	-O2	6381.5
2026-07-17T07:50:51Z	borg	609c8a6c4da6	selfcompile	-O3	6752.6
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot	-O0	1716.7
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot	-O2	1666.6
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot	-O3	1316.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot-p	-O0	1566.8
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot-p	-O2	1667.2
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot-p	-O3	1216.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	mandelbrot-p	fpc	515.1
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer	-O0	14644.9
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer	-O2	8786.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer	-O3	8580.2
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer-p	-O0	464.6
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer-p	-O2	364.3
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer-p	-O3	364.2
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	raytracer-p	fpc	63.7
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	sieve	-O0	113.9
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	sieve	-O2	114.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	sieve	-O3	114.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	sieve	fpc	63.9
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	nbody	-O0	765.1
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	nbody	-O2	715.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	nbody	-O3	665.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	nbody	fpc	114.0
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	fib	-O0	314.4
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	fib	-O2	214.2
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	fib	-O3	214.1
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	fib	fpc	114.2
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	selfcompile	-O0	8179.6
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	selfcompile	-O2	6025.3
2026-07-17T08:15:17Z	borg	fa9c1e8239bf	selfcompile	-O3	6078.8
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot	-O0	1516.3
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot	-O2	1667.5
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot	-O3	1366.2
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot-p	-O0	1570.8
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot-p	-O2	1667.0
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot-p	-O3	1317.1
2026-07-17T08:37:54Z	borg	840c561549b6	mandelbrot-p	fpc	414.6
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer	-O0	14589.1
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer	-O2	8428.2
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer	-O3	8632.9
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer-p	-O0	414.6
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer-p	-O2	364.5
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer-p	-O3	364.6
2026-07-17T08:37:54Z	borg	840c561549b6	raytracer-p	fpc	63.9
2026-07-17T08:37:54Z	borg	840c561549b6	sieve	-O0	113.8
2026-07-17T08:37:54Z	borg	840c561549b6	sieve	-O2	114.0
2026-07-17T08:37:54Z	borg	840c561549b6	sieve	-O3	114.2
2026-07-17T08:37:54Z	borg	840c561549b6	sieve	fpc	63.9
2026-07-17T08:37:54Z	borg	840c561549b6	nbody	-O0	765.4
2026-07-17T08:37:54Z	borg	840c561549b6	nbody	-O2	664.9
2026-07-17T08:37:54Z	borg	840c561549b6	nbody	-O3	615.0
2026-07-17T08:37:54Z	borg	840c561549b6	nbody	fpc	113.9
2026-07-17T08:37:54Z	borg	840c561549b6	fib	-O0	314.5
2026-07-17T08:37:54Z	borg	840c561549b6	fib	-O2	214.1
2026-07-17T08:37:54Z	borg	840c561549b6	fib	-O3	214.3
2026-07-17T08:37:54Z	borg	840c561549b6	fib	fpc	113.9
2026-07-17T08:37:54Z	borg	840c561549b6	selfcompile	-O0	7829.9
2026-07-17T08:37:54Z	borg	840c561549b6	selfcompile	-O2	5925.0
2026-07-17T08:37:54Z	borg	840c561549b6	selfcompile	-O3	5824.5
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot	-O0	1872.9
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot	-O2	1721.3
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot	-O3	1528.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot-p	-O0	1768.7
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot-p	-O2	1618.7
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot-p	-O3	1366.3
2026-07-17T09:42:22Z	borg	452ac1d2bb86	mandelbrot-p	fpc	414.7
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer	-O0	15353.4
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer	-O2	8684.8
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer	-O3	8733.1
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer-p	-O0	416.1
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer-p	-O2	414.5
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer-p	-O3	314.3
2026-07-17T09:42:22Z	borg	452ac1d2bb86	raytracer-p	fpc	64.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	sieve	-O0	114.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	sieve	-O2	114.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	sieve	-O3	114.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	sieve	fpc	64.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	nbody	-O0	767.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	nbody	-O2	715.2
2026-07-17T09:42:22Z	borg	452ac1d2bb86	nbody	-O3	565.4
2026-07-17T09:42:22Z	borg	452ac1d2bb86	nbody	fpc	113.8
2026-07-17T09:42:22Z	borg	452ac1d2bb86	fib	-O0	314.5
2026-07-17T09:42:22Z	borg	452ac1d2bb86	fib	-O2	265.9
2026-07-17T09:42:22Z	borg	452ac1d2bb86	fib	-O3	214.2
2026-07-17T09:42:22Z	borg	452ac1d2bb86	fib	fpc	164.0
2026-07-17T09:42:22Z	borg	452ac1d2bb86	selfcompile	-O0	8182.7
2026-07-17T09:42:22Z	borg	452ac1d2bb86	selfcompile	-O2	6126.4
2026-07-17T09:42:22Z	borg	452ac1d2bb86	selfcompile	-O3	6128.1
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot	-O0	1769.6
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot	-O2	1720.2
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot	-O3	1367.4
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot-p	-O0	1623.6
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot-p	-O2	1619.1
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot-p	-O3	1417.1
2026-07-17T10:05:31Z	borg	a841ce6cbc07	mandelbrot-p	fpc	414.5
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer	-O0	15507.3
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer	-O2	8841.5
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer	-O3	8950.4
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer-p	-O0	414.8
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer-p	-O2	414.7
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer-p	-O3	364.5
2026-07-17T10:05:31Z	borg	a841ce6cbc07	raytracer-p	fpc	63.9
2026-07-17T10:05:31Z	borg	a841ce6cbc07	sieve	-O0	113.9
2026-07-17T10:05:31Z	borg	a841ce6cbc07	sieve	-O2	114.0
2026-07-17T10:05:31Z	borg	a841ce6cbc07	sieve	-O3	114.0
2026-07-17T10:05:31Z	borg	a841ce6cbc07	sieve	fpc	63.9
2026-07-17T10:05:31Z	borg	a841ce6cbc07	nbody	-O0	765.3
2026-07-17T10:05:31Z	borg	a841ce6cbc07	nbody	-O2	715.3
2026-07-17T10:05:31Z	borg	a841ce6cbc07	nbody	-O3	665.8
2026-07-17T10:05:31Z	borg	a841ce6cbc07	nbody	fpc	113.9
2026-07-17T10:05:31Z	borg	a841ce6cbc07	fib	-O0	314.6
2026-07-17T10:05:31Z	borg	a841ce6cbc07	fib	-O2	214.3
2026-07-17T10:05:31Z	borg	a841ce6cbc07	fib	-O3	264.7
2026-07-17T10:05:31Z	borg	a841ce6cbc07	fib	fpc	114.0
2026-07-17T10:05:31Z	borg	a841ce6cbc07	selfcompile	-O0	8340.0
2026-07-17T10:05:31Z	borg	a841ce6cbc07	selfcompile	-O2	6429.7
2026-07-17T10:05:31Z	borg	a841ce6cbc07	selfcompile	-O3	6383.2
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot	-O0	1768.0
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot	-O2	1717.9
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot	-O3	1416.9
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot-p	-O0	1619.6
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot-p	-O2	1718.2
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot-p	-O3	1416.6
2026-07-17T13:38:55Z	borg	d8aba4329f0c	mandelbrot-p	fpc	414.8
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer	-O0	16276.9
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer	-O2	8841.7
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer	-O3	10007.4
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer-p	-O0	414.7
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer-p	-O2	465.0
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer-p	-O3	414.6
2026-07-17T13:38:55Z	borg	d8aba4329f0c	raytracer-p	fpc	63.8
2026-07-17T13:38:55Z	borg	d8aba4329f0c	sieve	-O0	113.9
2026-07-17T13:38:55Z	borg	d8aba4329f0c	sieve	-O2	114.1
2026-07-17T13:38:55Z	borg	d8aba4329f0c	sieve	-O3	114.1
2026-07-17T13:38:55Z	borg	d8aba4329f0c	sieve	fpc	63.9
2026-07-17T13:38:55Z	borg	d8aba4329f0c	nbody	-O0	767.4
2026-07-17T13:38:55Z	borg	d8aba4329f0c	nbody	-O2	715.4
2026-07-17T13:38:55Z	borg	d8aba4329f0c	nbody	-O3	716.0
2026-07-17T13:38:55Z	borg	d8aba4329f0c	nbody	fpc	114.0
2026-07-17T13:38:55Z	borg	d8aba4329f0c	fib	-O0	315.2
2026-07-17T13:38:55Z	borg	d8aba4329f0c	fib	-O2	215.4
2026-07-17T13:38:55Z	borg	d8aba4329f0c	fib	-O3	214.3
2026-07-17T13:38:55Z	borg	d8aba4329f0c	fib	fpc	217.7
2026-07-17T13:38:55Z	borg	d8aba4329f0c	selfcompile	-O0	8395.3
2026-07-17T13:38:55Z	borg	d8aba4329f0c	selfcompile	-O2	7058.5
2026-07-17T13:38:55Z	borg	d8aba4329f0c	selfcompile	-O3	6645.3
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot	-O0	1718.2
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot	-O2	1667.4
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot	-O3	1366.3
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot-p	-O0	1720.8
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot-p	-O2	1666.8
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot-p	-O3	1366.6
2026-07-17T14:06:02Z	borg	acfc3ebe005c	mandelbrot-p	fpc	414.6
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer	-O0	14997.9
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer	-O2	8788.7
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer	-O3	8742.0
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer-p	-O0	364.4
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer-p	-O2	416.0
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer-p	-O3	364.4
2026-07-17T14:06:02Z	borg	acfc3ebe005c	raytracer-p	fpc	63.9
2026-07-17T14:06:02Z	borg	acfc3ebe005c	sieve	-O0	114.0
2026-07-17T14:06:02Z	borg	acfc3ebe005c	sieve	-O2	113.9
2026-07-17T14:06:02Z	borg	acfc3ebe005c	sieve	-O3	113.9
2026-07-17T14:06:02Z	borg	acfc3ebe005c	sieve	fpc	64.0
2026-07-17T14:06:02Z	borg	acfc3ebe005c	nbody	-O0	815.2
2026-07-17T14:06:02Z	borg	acfc3ebe005c	nbody	-O2	665.2
2026-07-17T14:06:02Z	borg	acfc3ebe005c	nbody	-O3	665.0
2026-07-17T14:06:02Z	borg	acfc3ebe005c	nbody	fpc	113.9
2026-07-17T14:06:02Z	borg	acfc3ebe005c	fib	-O0	314.3
2026-07-17T14:06:02Z	borg	acfc3ebe005c	fib	-O2	214.6
2026-07-17T14:06:02Z	borg	acfc3ebe005c	fib	-O3	214.2
2026-07-17T14:06:02Z	borg	acfc3ebe005c	fib	fpc	113.9
2026-07-17T14:06:02Z	borg	acfc3ebe005c	selfcompile	-O0	8034.5
2026-07-17T14:06:02Z	borg	acfc3ebe005c	selfcompile	-O2	6228.6
2026-07-17T14:06:02Z	borg	acfc3ebe005c	selfcompile	-O3	6027.0
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot	-O0	1720.2
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot	-O2	1770.2
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot	-O3	1416.8
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot-p	-O0	1768.9
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot-p	-O2	2023.0
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot-p	-O3	1769.0
2026-07-17T14:26:37Z	borg	0db26c0e830c	mandelbrot-p	fpc	515.1
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer	-O0	15650.3
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer	-O2	8788.3
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer	-O3	8836.4
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer-p	-O0	414.7
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer-p	-O2	364.4
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer-p	-O3	364.5
2026-07-17T14:26:37Z	borg	0db26c0e830c	raytracer-p	fpc	63.9
2026-07-17T14:26:37Z	borg	0db26c0e830c	sieve	-O0	114.0
2026-07-17T14:26:37Z	borg	0db26c0e830c	sieve	-O2	114.0
2026-07-17T14:26:37Z	borg	0db26c0e830c	sieve	-O3	114.1
2026-07-17T14:26:37Z	borg	0db26c0e830c	sieve	fpc	63.9
2026-07-17T14:26:37Z	borg	0db26c0e830c	nbody	-O0	765.3
2026-07-17T14:26:37Z	borg	0db26c0e830c	nbody	-O2	715.3
2026-07-17T14:26:37Z	borg	0db26c0e830c	nbody	-O3	666.7
2026-07-17T14:26:37Z	borg	0db26c0e830c	nbody	fpc	114.3
2026-07-17T14:26:37Z	borg	0db26c0e830c	fib	-O0	315.2
2026-07-17T14:26:37Z	borg	0db26c0e830c	fib	-O2	364.8
2026-07-17T14:26:37Z	borg	0db26c0e830c	fib	-O3	314.7
2026-07-17T14:26:37Z	borg	0db26c0e830c	fib	fpc	265.4
2026-07-17T14:26:37Z	borg	0db26c0e830c	selfcompile	-O0	9711.9
2026-07-17T14:26:37Z	borg	0db26c0e830c	selfcompile	-O2	7960.5
2026-07-17T14:26:37Z	borg	0db26c0e830c	selfcompile	-O3	8860.3
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot	-O0	1717.7
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot	-O2	1667.2
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot	-O3	1316.3
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot-p	-O0	1717.8
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot-p	-O2	1516.7
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot-p	-O3	1416.9
2026-07-17T14:53:19Z	borg	103832e92adc	mandelbrot-p	fpc	414.6
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer	-O0	15310.4
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer	-O2	8834.2
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer	-O3	8683.6
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer-p	-O0	364.5
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer-p	-O2	414.8
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer-p	-O3	364.4
2026-07-17T14:53:19Z	borg	103832e92adc	raytracer-p	fpc	63.8
2026-07-17T14:53:19Z	borg	103832e92adc	sieve	-O0	114.0
2026-07-17T14:53:19Z	borg	103832e92adc	sieve	-O2	113.9
2026-07-17T14:53:19Z	borg	103832e92adc	sieve	-O3	114.1
2026-07-17T14:53:19Z	borg	103832e92adc	sieve	fpc	63.9
2026-07-17T14:53:19Z	borg	103832e92adc	nbody	-O0	765.3
2026-07-17T14:53:19Z	borg	103832e92adc	nbody	-O2	664.8
2026-07-17T14:53:19Z	borg	103832e92adc	nbody	-O3	665.3
2026-07-17T14:53:19Z	borg	103832e92adc	nbody	fpc	114.0
2026-07-17T14:53:19Z	borg	103832e92adc	fib	-O0	314.4
2026-07-17T14:53:19Z	borg	103832e92adc	fib	-O2	214.4
2026-07-17T14:53:19Z	borg	103832e92adc	fib	-O3	214.4
2026-07-17T14:53:19Z	borg	103832e92adc	fib	fpc	164.3
2026-07-17T14:53:19Z	borg	103832e92adc	selfcompile	-O0	8490.5
2026-07-17T14:53:19Z	borg	103832e92adc	selfcompile	-O2	6180.2
2026-07-17T14:53:19Z	borg	103832e92adc	selfcompile	-O3	6433.0
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot	-O0	1769.6
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot	-O2	1824.8
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot	-O3	1467.3
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot-p	-O0	1768.4
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot-p	-O2	1768.5
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot-p	-O3	1467.7
2026-07-17T16:15:09Z	borg	88986014e07d	mandelbrot-p	fpc	415.6
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer	-O0	16611.9
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer	-O2	9087.2
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer	-O3	9302.3
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer-p	-O0	468.9
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer-p	-O2	615.3
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer-p	-O3	466.0
2026-07-17T16:15:09Z	borg	88986014e07d	raytracer-p	fpc	64.0
2026-07-17T16:15:09Z	borg	88986014e07d	sieve	-O0	164.2
2026-07-17T16:15:09Z	borg	88986014e07d	sieve	-O2	114.9
2026-07-17T16:15:09Z	borg	88986014e07d	sieve	-O3	120.8
2026-07-17T16:15:09Z	borg	88986014e07d	sieve	fpc	64.1
2026-07-17T16:15:09Z	borg	88986014e07d	nbody	-O0	916.5
2026-07-17T16:15:09Z	borg	88986014e07d	nbody	-O2	665.0
2026-07-17T16:15:09Z	borg	88986014e07d	nbody	-O3	766.3
2026-07-17T16:15:09Z	borg	88986014e07d	nbody	fpc	164.2
2026-07-17T16:15:09Z	borg	88986014e07d	fib	-O0	314.4
2026-07-17T16:15:09Z	borg	88986014e07d	fib	-O2	214.6
2026-07-17T16:15:09Z	borg	88986014e07d	fib	-O3	214.2
2026-07-17T16:15:09Z	borg	88986014e07d	fib	fpc	164.3
2026-07-17T16:15:09Z	borg	88986014e07d	selfcompile	-O0	9914.3
2026-07-17T16:15:09Z	borg	88986014e07d	selfcompile	-O2	7444.1
2026-07-17T16:15:09Z	borg	88986014e07d	selfcompile	-O3	6480.9
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot	-O0	1717.4
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot	-O2	1669.0
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot	-O3	1467.6
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot-p	-O0	1721.4
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot-p	-O2	1720.2
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot-p	-O3	1470.7
2026-07-17T17:12:21Z	borg	b34929c0e889	mandelbrot-p	fpc	416.3
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer	-O0	16056.1
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer	-O2	9239.0
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer	-O3	9691.1
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer-p	-O0	414.8
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer-p	-O2	465.2
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer-p	-O3	415.0
2026-07-17T17:12:21Z	borg	b34929c0e889	raytracer-p	fpc	64.0
2026-07-17T17:12:21Z	borg	b34929c0e889	sieve	-O0	114.1
2026-07-17T17:12:21Z	borg	b34929c0e889	sieve	-O2	114.1
2026-07-17T17:12:21Z	borg	b34929c0e889	sieve	-O3	114.0
2026-07-17T17:12:21Z	borg	b34929c0e889	sieve	fpc	63.9
2026-07-17T17:12:21Z	borg	b34929c0e889	nbody	-O0	765.1
2026-07-17T17:12:21Z	borg	b34929c0e889	nbody	-O2	716.8
2026-07-17T17:12:21Z	borg	b34929c0e889	nbody	-O3	668.4
2026-07-17T17:12:21Z	borg	b34929c0e889	nbody	fpc	164.2
2026-07-17T17:12:21Z	borg	b34929c0e889	fib	-O0	314.9
2026-07-17T17:12:21Z	borg	b34929c0e889	fib	-O2	220.2
2026-07-17T17:12:21Z	borg	b34929c0e889	fib	-O3	214.2
2026-07-17T17:12:21Z	borg	b34929c0e889	fib	fpc	164.1
2026-07-17T17:12:21Z	borg	b34929c0e889	selfcompile	-O0	9092.5
2026-07-17T17:12:21Z	borg	b34929c0e889	selfcompile	-O2	6641.8
2026-07-17T17:12:21Z	borg	b34929c0e889	selfcompile	-O3	7236.2
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot	-O0	1823.6
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot	-O2	1717.5
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot	-O3	1469.8
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot-p	-O0	1717.3
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot-p	-O2	1722.8
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot-p	-O3	1418.4
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	mandelbrot-p	fpc	414.9
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer	-O0	16533.8
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer	-O2	9663.2
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer	-O3	10110.6
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer-p	-O0	414.8
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer-p	-O2	416.2
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer-p	-O3	367.3
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	raytracer-p	fpc	64.0
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	sieve	-O0	114.2
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	sieve	-O2	114.2
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	sieve	-O3	114.0
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	sieve	fpc	63.9
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	nbody	-O0	815.8
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	nbody	-O2	715.2
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	nbody	-O3	716.0
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	nbody	fpc	114.0
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	fib	-O0	314.4
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	fib	-O2	215.7
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	fib	-O3	214.5
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	fib	fpc	164.4
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	selfcompile	-O0	8901.4
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	selfcompile	-O2	6894.9
2026-07-17T19:22:09Z	borg	bfdbc7d5a07e	selfcompile	-O3	7036.6
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot	-O0	1867.6
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot	-O2	1671.1
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot	-O3	1416.7
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot-p	-O0	1771.7
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot-p	-O2	1667.0
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot-p	-O3	1367.4
2026-07-17T21:31:25Z	borg	fc5f76ef6c51	mandelbrot-p	fpc	414.7
